0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,True_value
0.6790494,-0.028460458,-0.026240855,0.7811933,0.78049725,-0.030200288,-0.04206746,0.6263609,-0.029059734,0.8546963,-0.024878338,-0.000153759,-0.03306526,0.6776138,0.8606294,-0.032509163,1
0.48187086,-0.020534597,-0.004210398,0.57062095,0.557636,-0.015267298,-0.036224015,0.4111206,-0.006670367,0.6076564,-0.032433525,-9.58E-05,0.009760931,0.4876433,0.56894565,-0.016198814,0
0.50171417,0.07811972,0.07767112,0.58428764,0.590339,0.09747426,0.08541013,0.45480332,0.036767967,0.6561709,0.08976495,-0.000135475,0.07472162,0.48506328,0.66395915,0.08113998,1
0.69235986,-0.006192893,-0.019738317,0.7823313,0.79309493,-0.021256804,-0.009278737,0.6353671,-0.025760021,0.8600879,-0.022705913,-0.000156991,-0.031818867,0.66000444,0.8599638,-0.030999914,1
0.5924229,-0.013358906,-0.0204999,0.69249386,0.68911946,-0.017380282,-0.028785326,0.5437395,0.006102823,0.7568976,-0.023905516,-0.000134742,-0.009308651,0.58470815,0.7344485,-0.014255896,1
0.59057665,0.057868578,0.049186595,0.6821127,0.68496025,0.051046483,0.03940487,0.53199106,0.01896967,0.75391716,0.053704046,-0.000136513,0.049928896,0.5721857,0.75916964,0.04690387,1
0.38335615,0.2850811,0.28970683,0.43825847,0.46559542,0.3272162,0.34620646,0.34216675,0.12078041,0.5372928,0.32698476,-0.000141917,0.25152558,0.291039,0.60660154,0.28780293,0
0.67294896,-0.040863,-0.038546503,0.77896297,0.7769491,-0.05253561,-0.055516906,0.6180985,-0.025231231,0.847394,-0.043529645,-0.000147916,-0.038483396,0.66949964,0.83625317,-0.04192379,1
0.5447041,0.061689015,0.071149796,0.6300879,0.63328725,0.0802761,0.084947474,0.49525037,0.026687417,0.7026413,0.07548299,-0.000131603,0.055362895,0.5031617,0.71937317,0.059512656,1
0.48310933,0.18036303,0.1792929,0.55726284,0.56971717,0.19911659,0.21780196,0.43582425,0.07918739,0.64400554,0.20257428,-0.00013986,0.16060255,0.41539368,0.6835886,0.17448908,0
0.28404573,0.38088623,0.40070653,0.31653684,0.35783133,0.4606232,0.48015243,0.2569724,0.15985031,0.43508056,0.45612955,-0.000139374,0.34066677,0.17186259,0.54291236,0.3910451,0
0.55649596,0.10562845,0.09424448,0.63376564,0.64980966,0.1130323,0.10310689,0.502458,0.02642702,0.7146,0.10929304,-0.000152784,0.086630404,0.5161302,0.7448007,0.10524162,0
0.3538051,0.25287902,0.32258466,0.42463174,0.42120075,0.32926464,0.31042182,0.3139105,0.10107456,0.52787054,0.3446762,-0.000115611,0.26787448,0.31353632,0.6363952,0.30139822,0
0.38532346,0.27258465,0.29057172,0.43447086,0.4623996,0.3366329,0.3530386,0.3519665,0.0977401,0.54291594,0.33269095,-0.000145788,0.23791681,0.30456096,0.635286,0.28194767,0
0.61870486,0.032336976,0.026488386,0.7124734,0.7168364,0.033670098,0.026265033,0.56821275,0.001931708,0.78947836,0.03594619,-0.000148049,0.02292803,0.60125476,0.80080813,0.03101442,1
0.36045533,0.23319378,0.2574172,0.41931316,0.43535587,0.28755322,0.28419432,0.3229297,0.10695526,0.512687,0.28312156,-0.00012941,0.2235843,0.30158994,0.58118874,0.2492451,0
0.5508924,0.071872436,0.0708637,0.64422303,0.6404737,0.088449486,0.074661136,0.5020843,0.035101276,0.72149587,0.08218843,-0.000135958,0.06665751,0.52136743,0.73892653,0.07326332,1
-0.010547472,0.3012274,0.41003472,0.018293347,0.01652504,0.4550839,0.42301685,-0.011674365,0.18802081,0.10837521,0.46168643,-7.20E-05,0.3728084,-0.04403433,0.2214325,0.39688486,0
0.5915625,-0.053209074,-0.05021423,0.6922386,0.6799447,-0.0702264,-0.08744369,0.5313945,-0.014152061,0.7434653,-0.06529872,-0.000116286,-0.030793622,0.60476977,0.71155345,-0.05467689,1
0.38987553,0.24765182,0.25906545,0.454422,0.46541843,0.29475242,0.28826764,0.34789455,0.10268846,0.5461019,0.28379938,-0.00013759,0.22841585,0.32717416,0.61693394,0.25625467,0
0.66362846,-0.051149808,-0.049569637,0.77102065,0.7642544,-0.055522874,-0.08004715,0.61145175,-0.023504097,0.8408825,-0.052261427,-0.000148035,-0.04261659,0.67214847,0.82826394,-0.041406825,1
0.5724849,0.033348914,0.053402923,0.65937966,0.6619026,0.06372689,0.07392717,0.5350824,0.009600204,0.7452908,0.07103621,-0.000138177,0.031900235,0.5378116,0.7723535,0.04203801,1
0.4152823,0.1029538,0.13004483,0.48230794,0.48906988,0.14223473,0.15649459,0.3702074,0.055578645,0.55236405,0.14246775,-0.000109435,0.11424152,0.37827972,0.5712015,0.112232774,0
0.59054357,-0.017071955,-0.003074005,0.68005615,0.6784326,-0.012960643,-0.008187398,0.5401232,-0.007261161,0.7448958,-0.010449871,-0.00012583,-0.0085098,0.57202697,0.73995,-0.019417956,1
0.6035264,0.03530912,0.030233055,0.6931641,0.699092,0.039121218,0.039059848,0.55098385,0.009096596,0.76977354,0.036531866,-0.000148785,0.023795448,0.58466077,0.7727057,0.033074386,1
0.4310028,0.17718986,0.20600003,0.49905294,0.51110405,0.22820178,0.24298489,0.38979405,0.0738782,0.58901215,0.22374775,-0.000134769,0.16739707,0.37023953,0.6447522,0.18967813,0
0.45230752,0.20360902,0.21421711,0.519928,0.5368832,0.24703953,0.26498082,0.41017702,0.081777856,0.61417794,0.24562442,-0.000146761,0.17545296,0.3808718,0.6693678,0.20415854,0
0.5381618,0.083254956,0.18815023,0.64763993,0.6360232,0.16836992,0.19163597,0.5163297,0.03305146,0.752713,0.19837476,-0.000117633,0.11729452,0.51156855,0.8427693,0.13926114,0
0.5288532,0.16660556,0.15545854,0.6036227,0.6209515,0.18358368,0.20253158,0.48427972,0.07087332,0.6962304,0.18294701,-0.000151288,0.13494775,0.45496824,0.7335047,0.15884982,1
0.5063415,0.115724534,0.12827922,0.59701866,0.59479475,0.13531739,0.116864376,0.4628419,0.05250146,0.6827181,0.13568135,-0.000132462,0.11672641,0.47600636,0.7163599,0.1253065,1
0.5354603,0.11095493,0.122291096,0.61272204,0.6277544,0.13377017,0.14809524,0.48937038,0.046817407,0.7016942,0.14024492,-0.00014469,0.099951126,0.48519057,0.7332409,0.115024336,1
0.58828247,0.057930283,0.052262887,0.67675084,0.68178666,0.061501265,0.064050004,0.5304988,0.023866333,0.74919707,0.059984915,-0.000143647,0.047212094,0.5487325,0.7525195,0.050324906,1
0.27370745,0.38287127,0.39801186,0.31652385,0.34355018,0.44482675,0.4491315,0.23285842,0.16690744,0.42317703,0.4427951,-0.000130328,0.35607955,0.18088697,0.52067167,0.39830554,0
0.5199439,0.13207127,0.13223124,0.59637755,0.60817796,0.1496021,0.16087933,0.47241926,0.05111735,0.6798403,0.14995411,-0.000140871,0.11266805,0.46384126,0.7149923,0.12525338,0
